<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.28	08:00:00	1876.82	1877.46	1873.67	1874.75	5442	0	38
2023.09.28	09:00:00	1874.88	1878.06	1874.46	1875.55	4549	0	38
2023.09.28	10:00:00	1875.64	1876.07	1873.45	1873.94	4483	0	38
2023.09.28	11:00:00	1873.95	1877.05	1873.55	1875.64	3585	0	38
2023.09.28	12:00:00	1875.64	1876.20	1874.27	1874.80	2870	0	38
2023.09.28	13:00:00	1874.80	1876.67	1874.39	1875.90	3130	0	38
2023.09.28	14:00:00	1875.90	1879.39	1871.56	1872.19	12655	0	38
2023.09.28	15:00:00	1872.21	1876.95	1871.05	1872.95	14274	0	38
2023.09.28	16:00:00	1872.91	1876.31	1865.05	1865.15	12723	0	38
2023.09.28	17:00:00	1865.14	1865.79	1857.42	1864.53	10689	0	38
2023.09.28	18:00:00	1864.51	1865.68	1862.14	1863.34	6861	0	38
2023.09.28	19:00:00	1863.36	1864.04	1860.78	1861.77	5040	0	38
2023.09.28	20:00:00	1861.77	1865.78	1861.41	1865.40	2973	0	38
2023.09.28	21:00:00	1865.39	1867.15	1864.44	1866.96	3150	0	38
2023.09.28	22:00:00	1866.86	1867.14	1864.27	1864.31	1205	0	38
2023.09.29	00:00:00	1864.92	1866.09	1863.71	1864.13	1355	0	38
2023.09.29	01:00:00	1864.18	1866.55	1863.60	1866.51	2141	0	38
2023.09.29	02:00:00	1866.52	1867.08	1864.64	1865.17	1729	0	38
2023.09.29	03:00:00	1865.19	1866.21	1864.33	1865.66	2505	0	38
2023.09.29	04:00:00	1865.64	1866.85	1864.51	1864.66	1912	0	38
2023.09.29	05:00:00	1864.65	1864.71	1862.79	1863.15	1522	0	38
2023.09.29	06:00:00	1863.14	1865.51	1862.88	1864.88	1803	0	38
2023.09.29	07:00:00	1864.87	1868.08	1864.22	1867.20	2114	0	38
2023.09.29	08:00:00	1867.20	1870.25	1866.10	1869.84	4298	0	38
2023.09.29	09:00:00	1869.71	1873.77	1869.29	1873.34	4632	0	38
2023.09.29	10:00:00	1873.34	1873.56	1871.15	1871.40	4541	0	38
2023.09.29	11:00:00	1871.49	1873.47	1870.76	1873.42	3918	0	38
2023.09.29	12:00:00	1873.41	1873.41	1872.11	1872.12	2795	0	38
2023.09.29	13:00:00	1872.12	1872.15	1867.33	1869.33	4687	0	38
2023.09.29	14:00:00	1869.33	1873.86	1867.83	1873.67	11103	0	38
2023.09.29	15:00:00	1873.72	1879.62	1870.04	1870.26	13576	0	38
2023.09.29	16:00:00	1870.33	1871.54	1858.73	1860.62	15522	0	38
2023.09.29	17:00:00	1860.65	1860.83	1852.00	1854.56	10366	0	38
2023.09.29	18:00:00	1854.56	1856.26	1852.75	1853.53	5623	0	38
2023.09.29	19:00:00	1853.53	1853.56	1849.47	1849.85	4835	0	38
2023.09.29	20:00:00	1849.85	1850.78	1846.14	1848.73	3846	0	38
2023.09.29	21:00:00	1848.66	1850.09	1847.80	1848.03	3764	0	38
2023.09.29	22:00:00	1847.98	1849.65	1847.53	1848.28	2128	0	38
2023.10.02	00:00:00	1847.45	1850.49	1845.46	1846.28	1859	0	38
2023.10.02	01:00:00	1846.30	1848.25	1845.95	1848.19	1124	0	38
2023.10.02	02:00:00	1848.19	1848.76	1844.93	1845.27	2622	0	38
2023.10.02	03:00:00	1845.31	1847.21	1843.78	1843.82	1982	0	38
2023.10.02	04:00:00	1843.79	1844.90	1842.63	1843.87	2107	0	38
2023.10.02	05:00:00	1843.87	1844.73	1843.17	1843.30	1370	0	38
2023.10.02	06:00:00	1843.29	1844.16	1842.22	1842.33	1609	0	38
2023.10.02	07:00:00	1842.33	1842.95	1838.96	1839.47	2152	0	38
2023.10.02	08:00:00	1839.46	1846.02	1839.21	1844.39	4015	0	38
2023.10.02	09:00:00	1844.39	1845.84	1839.20	1839.56	5329	0	38
2023.10.02	10:00:00	1839.56	1843.04	1839.26	1839.33	4277	0	38
2023.10.02	11:00:00	1839.32	1839.47	1830.87	1834.05	6513	0	38
2023.10.02	12:00:00	1834.05	1836.07	1832.58	1833.24	4103	0	38
2023.10.02	13:00:00	1833.24	1837.96	1833.24	1837.11	4376	0	38
2023.10.02	14:00:00	1837.12	1840.38	1833.79	1836.06	8017	0	38
2023.10.02	15:00:00	1836.10	1838.23	1832.09	1833.60	11889	0	38
2023.10.02	16:00:00	1833.03	1836.78	1826.90	1828.67	15888	0	38
2023.10.02	17:00:00	1828.73	1834.47	1827.25	1832.46	10730	0	38
2023.10.02	18:00:00	1832.42	1833.05	1830.26	1831.41	5734	0	38
2023.10.02	19:00:00	1831.41	1833.38	1830.79	1831.65	4681	0	38
2023.10.02	20:00:00	1831.66	1833.24	1830.07	1830.39	2807	0	38
2023.10.02	21:00:00	1830.39	1830.43	1829.03	1829.16	3092	0	38
2023.10.02	22:00:00	1829.16	1829.47	1827.29	1827.55	1417	0	38
2023.10.03	00:00:00	1828.43	1829.24	1827.17	1827.95	1478	0	38
2023.10.03	01:00:00	1827.95	1827.97	1820.25	1824.81	2859	0	38
2023.10.03	02:00:00	1824.71	1825.06	1821.83	1824.49	3249	0	41
2023.10.03	03:00:00	1824.52	1824.86	1822.44	1822.72	2829	0	38
2023.10.03	04:00:00	1822.72	1822.99	1815.01	1817.21	4362	0	38
2023.10.03	05:00:00	1817.20	1820.52	1816.73	1820.32	2914	0	38
2023.10.03	06:00:00	1820.40	1821.55	1819.52	1820.45	2613	0	38
2023.10.03	07:00:00	1820.45	1820.72	1817.96	1819.21	2393	0	38
2023.10.03	08:00:00	1819.20	1824.38	1818.91	1823.63	4838	0	38
2023.10.03	09:00:00	1823.63	1824.22	1820.48	1823.84	5378	0	38
2023.10.03	10:00:00	1823.82	1828.91	1823.75	1826.02	5553	0	38
2023.10.03	11:00:00	1826.02	1827.75	1823.55	1826.22	4345	0	38
2023.10.03	12:00:00	1826.22	1827.13	1824.78	1825.61	3697	0	38
2023.10.03	13:00:00	1825.62	1827.07	1823.45	1825.72	6351	0	38
2023.10.03	14:00:00	1825.81	1829.45	1824.21	1824.64	9594	0	38
2023.10.03	15:00:00	1824.65	1831.12	1823.10	1828.85	12965	0	38
2023.10.03	16:00:00	1828.85	1833.14	1819.04	1826.26	24144	0	38
2023.10.03	17:00:00	1826.20	1828.39	1821.81	1824.68	13355	0	40
2023.10.03	18:00:00	1824.69	1827.91	1822.69	1823.75	8800	0	38
2023.10.03	19:00:00	1823.75	1825.78	1822.71	1823.43	5713	0	38
2023.10.03	20:00:00	1823.44	1825.31	1821.71	1823.58	5023	0	38
2023.10.03	21:00:00	1823.58	1825.05	1823.16	1823.73	3297	0	38
2023.10.03	22:00:00	1823.73	1824.82	1822.47	1822.49	1435	0	38
2023.10.04	00:00:00	1822.55	1824.12	1821.94	1822.45	1194	0	38
2023.10.04	01:00:00	1822.45	1824.74	1822.04	1823.13	2101	0	38
2023.10.04	02:00:00	1823.19	1824.77	1821.67	1823.05	2778	0	38
2023.10.04	03:00:00	1823.02	1824.15	1820.59	1822.57	4559	0	38
2023.10.04	04:00:00	1822.47	1822.79	1819.82	1820.59	2750	0	38
2023.10.04	05:00:00	1820.59	1821.94	1819.46	1820.51	2235	0	38
2023.10.04	06:00:00	1820.56	1823.57	1820.56	1823.36	1834	0	40
2023.10.04	07:00:00	1823.35	1823.50	1820.73	1821.09	2830	0	38
2023.10.04	08:00:00	1821.09	1821.26	1816.47	1818.86	5227	0	38
2023.10.04	09:00:00	1818.86	1822.94	1817.14	1822.91	8727	0	38
2023.10.04	10:00:00	1822.86	1823.38	1820.05	1822.80	6277	0	38
2023.10.04	11:00:00	1822.84	1824.31	1821.20	1821.96	4941	0	38
2023.10.04	12:00:00	1821.90	1823.02	1820.85	1822.91	4105	0	38
2023.10.04	13:00:00	1822.91	1826.96	1822.64	1824.73	7458	0	38
2023.10.04	14:00:00	1824.73	1830.38	1823.45	1827.13	15228	0	38
2023.10.04	15:00:00	1827.13	1827.24	1817.49	1820.10	13267	0	38
2023.10.04	16:00:00	1820.09	1821.63	1816.84	1818.26	18148	0	38
2023.10.04	17:00:00	1818.17	1826.11	1816.97	1823.65	11827	0	38
2023.10.04	18:00:00	1823.65	1823.85	1820.74	1820.79	7373	0	38
2023.10.04	19:00:00	1820.80	1821.11	1818.10	1818.19	4969	0	38
2023.10.04	20:00:00	1818.19	1818.62	1816.37	1817.44	3497	0	38
2023.10.04	21:00:00	1817.44	1823.48	1817.22	1823.07	4089	0	38
2023.10.04	22:00:00	1823.10	1823.15	1820.22	1820.68	1565	0	38
2023.10.05	00:00:00	1821.28	1822.24	1820.68	1822.18	1049	0	39
2023.10.05	01:00:00	1822.18	1823.87	1822.12	1822.32	1144	0	38
2023.10.05	02:00:00	1822.31	1825.48	1821.53	1825.48	2781	0	38
2023.10.05	03:00:00	1825.47	1827.96	1825.41	1827.88	3767	0	38
2023.10.05	04:00:00	1827.88	1828.18	1825.85	1826.01	1962	0	38
2023.10.05	05:00:00	1826.00	1828.50	1825.61	1828.11	2214	0	38
2023.10.05	06:00:00	1828.11	1828.95	1827.18	1827.49	2007	0	38
2023.10.05	07:00:00	1827.49	1828.01	1826.04	1826.07	2208	0	38
2023.10.05	08:00:00	1826.07	1826.34	1821.88	1822.08	4344	0	38
2023.10.05	09:00:00	1822.10	1822.65	1819.65	1820.59	5497	0	38
2023.10.05	10:00:00	1820.59	1822.28	1819.49	1819.65	4612	0	38
2023.10.05	11:00:00	1819.65	1823.10	1819.44	1821.77	4120	0	38
2023.10.05	12:00:00	1821.86	1823.77	1820.53	1823.00	3859	0	38
2023.10.05	13:00:00	1823.00	1823.21	1820.02	1822.84	4940	0	38
2023.10.05	14:00:00	1822.84	1823.72	1812.73	1815.48	12871	0	38
2023.10.05	15:00:00	1815.48	1821.71	1813.96	1820.53	15495	0	38
2023.10.05	16:00:00	1820.57	1820.90	1816.24	1819.65	13576	0	38
2023.10.05	17:00:00	1819.67	1819.74	1814.17	1815.34	9612	0	38
2023.10.05	18:00:00	1815.34	1818.20	1814.65	1817.96	6357	0	38
2023.10.05	19:00:00	1817.96	1819.34	1815.65	1818.89	4951	0	38
2023.10.05	20:00:00	1818.94	1820.42	1818.44	1820.01	3977	0	38
2023.10.05	21:00:00	1819.99	1820.70	1819.52	1820.17	3272	0	38
2023.10.05	22:00:00	1820.20	1820.45	1819.27	1819.88	1041	0	38
2023.10.06	00:00:00	1820.08	1821.27	1820.03	1820.96	700	0	38
2023.10.06	01:00:00	1820.96	1822.97	1820.96	1821.14	1240	0	38
2023.10.06	02:00:00	1821.14	1821.90	1819.96	1820.50	2178	0	38
2023.10.06	03:00:00	1820.45	1823.06	1819.51	1822.56	2593	0	38
2023.10.06	04:00:00	1822.56	1823.89	1822.15	1823.64	2052	0	38
2023.10.06	05:00:00	1823.66	1824.28	1823.07	1823.84	1501	0	38
2023.10.06	06:00:00	1823.79	1824.43	1822.44	1822.58	1419	0	38
2023.10.06	07:00:00	1822.54	1822.75	1820.53	1821.20	1536	0	38
2023.10.06	08:00:00	1821.20	1821.49	1818.42	1819.23	3419	0	38
2023.10.06	09:00:00	1819.21	1821.38	1818.38	1821.16	5750	0	38
2023.10.06	10:00:00	1821.15	1821.87	1819.10	1821.72	4042	0	38
2023.10.06	11:00:00	1821.74	1822.15	1819.85	1820.33	3107	0	38
2023.10.06	12:00:00	1820.33	1824.88	1820.33	1822.39	4396	0	38
2023.10.06	13:00:00	1822.39	1822.60	1820.45	1821.07	3656	0	38
2023.10.06	14:00:00	1821.10	1821.50	1810.21	1814.85	17167	0	38
2023.10.06	15:00:00	1814.87	1825.79	1813.65	1821.02	19023	0	38
2023.10.06	16:00:00	1821.07	1831.31	1820.72	1823.33	15834	0	38
2023.10.06	17:00:00	1823.33	1834.64	1823.33	1832.42	13751	0	38
2023.10.06	18:00:00	1832.42	1833.22	1828.79	1829.01	7275	0	38
2023.10.06	19:00:00	1829.02	1832.00	1828.57	1831.62	5620	0	38
2023.10.06	20:00:00	1831.66	1833.76	1831.22	1831.75	3091	0	38
2023.10.06	21:00:00	1831.75	1831.84	1828.84	1829.24	3185	0	38
2023.10.06	22:00:00	1829.24	1832.45	1828.76	1832.32	1578	0	38
2023.10.09	00:00:00	1847.69	1855.29	1845.25	1849.62	6644	0	41
2023.10.09	01:00:00	1849.61	1849.67	1846.35	1847.78	3218	0	38
2023.10.09	02:00:00	1847.80	1852.28	1846.10	1852.17	3675	0	39
2023.10.09	03:00:00	1852.17	1852.58	1847.11	1848.79	6149	0	38
2023.10.09	04:00:00	1848.79	1852.59	1848.69	1850.31	3132	0	38
2023.10.09	05:00:00	1850.32	1851.40	1848.55	1850.92	2008	0	38
2023.10.09	06:00:00	1850.94	1853.05	1849.93	1850.27	2129	0	38
2023.10.09	07:00:00	1850.27	1852.14	1847.82	1851.58	3252	0	38
2023.10.09	08:00:00	1851.60	1854.18	1849.71	1849.80	5050	0	38
2023.10.09	09:00:00	1849.83	1852.42	1847.89	1850.28	5950	0	38
2023.10.09	10:00:00	1850.24	1850.78	1848.74	1850.33	3408	0	38
2023.10.09	11:00:00	1850.34	1852.12	1849.81	1851.05	3141	0	38
2023.10.09	12:00:00	1851.05	1851.81	1849.64	1849.93	2640	0	38
2023.10.09	13:00:00	1849.93	1850.26	1848.86	1849.87	2828	0	38
2023.10.09	14:00:00	1849.88	1849.88	1844.79	1847.82	7447	0	38
2023.10.09	15:00:00	1847.81	1849.25	1844.03	1845.15	11621	0	38
2023.10.09	16:00:00	1845.18	1852.30	1844.96	1852.01	8612	0	38
2023.10.09	17:00:00	1851.99	1853.07	1850.37	1851.43	5578	0	38
2023.10.09	18:00:00	1851.43	1851.67	1848.47	1849.88	3699	0	38
2023.10.09	19:00:00	1849.88	1855.29	1849.78	1854.31	4372	0	38
2023.10.09	20:00:00	1854.31	1857.53	1854.25	1856.91	2618	0	38
2023.10.09	21:00:00	1856.90	1863.30	1856.79	1863.05	4206	0	38
2023.10.09	22:00:00	1863.02	1863.02	1860.70	1861.15	1567	0	38
2023.10.10	00:00:00	1860.89	1861.66	1860.38	1861.30	889	0	38
2023.10.10	01:00:00	1861.31	1862.56	1860.13	1862.39	1343	0	38
2023.10.10	02:00:00	1862.39	1865.25	1861.16	1863.88	4499	0	38
2023.10.10	03:00:00	1863.88	1865.03	1862.88	1863.57	5609	0	38
2023.10.10	04:00:00	1863.57	1864.49	1862.10	1862.75	3001	0	38
2023.10.10	05:00:00	1862.75	1863.58	1862.19	1862.28	2625	0	38
2023.10.10	06:00:00	1862.28	1862.35	1860.58	1860.69	2051	0	38
2023.10.10	07:00:00	1860.69	1862.00	1859.62	1860.59	2881	0	38
2023.10.10	08:00:00	1860.59	1861.87	1854.99	1856.31	6620	0	38
2023.10.10	09:00:00	1856.37	1857.86	1855.03	1857.22	6877	0	38
2023.10.10	10:00:00	1857.23	1859.60	1855.23	1858.33	7009	0	38
2023.10.10	11:00:00	1858.33	1859.41	1857.37	1858.12	4207	0	38
2023.10.10	12:00:00	1858.11	1858.25	1856.17	1856.52	3429	0	38
2023.10.10	13:00:00	1856.55	1857.23	1854.67	1856.93	5143	0	38
2023.10.10	14:00:00	1857.01	1857.51	1852.84	1854.36	9548	0	38
2023.10.10	15:00:00	1854.36	1857.43	1852.91	1857.33	12031	0	38
2023.10.10	16:00:00	1857.34	1858.64	1853.18	1856.30	10722	0	38
2023.10.10	17:00:00	1856.34	1862.18	1855.81	1861.08	7910	0	38
2023.10.10	18:00:00	1861.08	1862.32	1858.20	1861.72	5597	0	38
2023.10.10	19:00:00	1861.79	1862.58	1858.06	1858.32	5836	0	38
2023.10.10	20:00:00	1858.32	1860.06	1857.93	1859.19	3517	0	38
2023.10.10	21:00:00	1859.23	1860.29	1858.22	1859.97	2788	0	38
2023.10.10	22:00:00	1860.02	1860.64	1859.48	1860.24	1195	0	38
2023.10.11	00:00:00	1859.56	1860.34	1859.21	1859.65	712	0	38
2023.10.11	01:00:00	1859.65	1860.53	1859.43	1859.52	919	0	38
2023.10.11	02:00:00	1859.52	1861.94	1859.32	1860.81	2525	0	38
2023.10.11	03:00:00	1860.78	1861.70	1860.12	1861.50	3931	0	38
2023.10.11	04:00:00	1861.50	1861.88	1859.58	1861.29	2515	0	38
2023.10.11	05:00:00	1861.28	1861.33	1859.57	1859.95	1659	0	38
2023.10.11	06:00:00	1859.95	1860.50	1859.21	1859.56	1267	0	38
2023.10.11	07:00:00	1859.57	1860.48	1858.44	1859.29	1863	0	38
2023.10.11	08:00:00	1859.28	1863.56	1858.56	1862.41	4536	0	38
2023.10.11	09:00:00	1862.41	1867.96	1862.29	1867.73	7844	0	38
2023.10.11	10:00:00	1867.71	1869.65	1866.68	1869.42	6823	0	38
2023.10.11	11:00:00	1869.42	1870.93	1868.86	1870.27	4254	0	38
2023.10.11	12:00:00	1870.27	1874.57	1869.65	1873.68	5000	0	38
2023.10.11	13:00:00	1873.68	1874.43	1870.68	1870.90	4296	0	38
2023.10.11	14:00:00	1870.90	1872.86	1867.00	1872.72	11862	0	38
2023.10.11	15:00:00	1872.71	1874.85	1868.02	1872.06	13880	0	38
2023.10.11	16:00:00	1872.04	1872.28	1868.87	1871.03	10857	0	38
2023.10.11	17:00:00	1871.03	1873.47	1869.33	1872.86	7831	0	38
2023.10.11	18:00:00	1872.85	1876.97	1872.66	1874.20	5770	0	38
2023.10.11	19:00:00	1874.21	1874.57	1870.62	1871.78	5105	0	38
2023.10.11	20:00:00	1871.78	1873.12	1870.76	1872.29	4816	0	38
2023.10.11	21:00:00	1872.28	1874.06	1872.22	1873.40	3302	0	38
2023.10.11	22:00:00	1873.38	1874.40	1873.27	1873.99	1312	0	38
2023.10.12	00:00:00	1874.19	1875.16	1873.57	1874.50	965	0	38
2023.10.12	01:00:00	1874.51	1875.55	1874.51	1875.14	688	0	38
2023.10.12	02:00:00	1875.13	1876.45	1874.56	1875.28	2302	0	38
2023.10.12	03:00:00	1875.29	1878.52	1874.31	1877.28	3126	0	38
2023.10.12	04:00:00	1877.28	1877.83	1875.39	1876.64	2951	0	38
2023.10.12	05:00:00	1876.65	1877.99	1876.53	1877.51	1801	0	38
2023.10.12	06:00:00	1877.51	1878.92	1876.53	1878.70	1635	0	38
2023.10.12	07:00:00	1878.68	1879.92	1878.16	1879.92	2121	0	38
2023.10.12	08:00:00	1879.95	1882.42	1878.39	1881.98	4381	0	38
2023.10.12	09:00:00	1882.00	1882.49	1878.54	1878.63	4774	0	38
2023.10.12	10:00:00	1878.63	1881.29	1878.41	1880.17	4005	0	38
2023.10.12	11:00:00	1880.23	1881.90	1879.37	1880.76	3167	0	38
2023.10.12	12:00:00	1880.76	1882.59	1880.44	1881.17	2949	0	38
2023.10.12	13:00:00	1881.15	1884.31	1880.96	1883.35	3966	0	38
2023.10.12	14:00:00	1883.42	1884.80	1875.08	1878.91	14365	0	38
2023.10.12	15:00:00	1878.91	1879.85	1872.69	1873.72	13368	0	38
2023.10.12	16:00:00	1873.70	1876.49	1870.99	1872.00	12014	0	38
2023.10.12	17:00:00	1872.00	1873.22	1870.42	1872.15	8018	0	38
2023.10.12	18:00:00	1872.16	1873.50	1870.77	1871.26	4842	0	38
2023.10.12	19:00:00	1871.23	1871.83	1867.80	1868.74	8496	0	38
2023.10.12	20:00:00	1868.75	1870.48	1867.70	1868.21	4223	0	38
2023.10.12	21:00:00	1868.24	1869.90	1867.98	1868.12	2813	0	38
2023.10.12	22:00:00	1868.14	1868.89	1868.14	1868.33	1132	0	38
2023.10.13	00:00:00	1868.68	1870.96	1868.36	1869.52	1220	0	38
2023.10.13	01:00:00	1869.52	1871.10	1869.52	1870.42	824	0	38
2023.10.13	02:00:00	1870.45	1872.43	1869.93	1872.34	2894	0	38
2023.10.13	03:00:00	1872.38	1872.86	1871.17	1871.80	3171	0	38
2023.10.13	04:00:00	1871.80	1873.45	1871.49	1873.22	2342	0	38
2023.10.13	05:00:00	1873.24	1873.85	1872.41	1873.53	1465	0	38
2023.10.13	06:00:00	1873.53	1876.60	1873.35	1876.18	2256	0	38
2023.10.13	07:00:00	1876.18	1877.86	1875.87	1876.96	2364	0	38
2023.10.13	08:00:00	1876.96	1877.80	1875.54	1876.78	3832	0	38
2023.10.13	09:00:00	1876.78	1882.94	1876.61	1881.98	6463	0	38
2023.10.13	10:00:00	1881.97	1884.73	1881.81	1883.62	5306	0	38
2023.10.13	11:00:00	1883.62	1888.00	1882.28	1887.38	5104	0	38
2023.10.13	12:00:00	1887.38	1889.76	1886.47	1887.42	4993	0	38
2023.10.13	13:00:00	1887.42	1899.68	1887.20	1896.27	7881	0	38
2023.10.13	14:00:00	1896.28	1918.93	1896.24	1913.17	16774	0	38
2023.10.13	15:00:00	1913.17	1913.18	1905.35	1910.47	17140	0	38
2023.10.13	16:00:00	1910.36	1920.83	1907.53	1920.59	15580	0	38
2023.10.13	17:00:00	1920.62	1922.98	1916.97	1922.88	10399	0	38
2023.10.13	18:00:00	1922.90	1927.26	1922.22	1926.96	8071	0	38
2023.10.13	19:00:00	1926.97	1929.78	1926.64	1928.14	6903	0	38
2023.10.13	20:00:00	1928.19	1930.59	1927.47	1928.51	4327	0	38
2023.10.13	21:00:00	1928.48	1928.74	1927.61	1928.15	2908	0	38
2023.10.13	22:00:00	1928.17	1932.72	1927.94	1932.48	2151	0	38
2023.10.16	00:00:00	1929.22	1929.22	1920.97	1924.14	3459	0	42
2023.10.16	01:00:00	1924.14	1926.17	1921.30	1925.71	3721	0	38
2023.10.16	02:00:00	1925.71	1925.77	1921.21	1921.45	3834	0	38
2023.10.16	03:00:00	1921.45	1923.29	1920.17	1920.32	3856	0	38
2023.10.16	04:00:00	1920.35	1921.33	1918.23	1920.23	2561	0	38
2023.10.16	05:00:00	1920.25	1920.28	1917.86	1919.84	2348	0	38
2023.10.16	06:00:00	1919.84	1920.29	1918.91	1919.99	1625	0	38
2023.10.16	07:00:00	1919.99	1920.02	1914.06	1914.80	3190	0	38
2023.10.16	08:00:00	1914.77	1915.63	1909.09	1909.75	5703	0	38
2023.10.16	09:00:00	1909.75	1912.16	1907.98	1911.27	6995	0	38
2023.10.16	10:00:00	1911.26	1913.30	1909.71	1911.40	5651	0	38
2023.10.16	11:00:00	1911.40	1916.28	1910.99	1915.93	4892	0	38
2023.10.16	12:00:00	1915.93	1918.11	1914.23	1917.76	3939	0	38
2023.10.16	13:00:00	1917.76	1918.02	1914.55	1915.38	5178	0	38
2023.10.16	14:00:00	1915.38	1924.38	1914.40	1918.53	10743	0	38
2023.10.16	15:00:00	1918.53	1921.04	1914.22	1917.77	11442	0	38
2023.10.16	16:00:00	1917.84	1920.18	1916.05	1917.97	10190	0	38
2023.10.16	17:00:00	1917.98	1922.17	1917.73	1921.31	6057	0	38
2023.10.16	18:00:00	1921.32	1921.89	1920.14	1921.73	3885	0	38
2023.10.16	19:00:00	1921.73	1922.60	1918.38	1918.98	4067	0	38
2023.10.16	20:00:00	1919.00	1919.52	1918.54	1918.90	1788	0	38
2023.10.16	21:00:00	1918.90	1920.59	1917.66	1918.73	2621	0	38
2023.10.16	22:00:00	1918.75	1919.88	1918.73	1919.61	1031	0	38
2023.10.17	00:00:00	1919.45	1920.77	1918.54	1918.65	1361	0	38
2023.10.17	01:00:00	1918.66	1921.59	1918.62	1919.22	1356	0	38
2023.10.17	02:00:00	1919.22	1919.86	1914.20	1916.41	2830	0	38
2023.10.17	03:00:00	1916.41	1917.37	1913.09	1914.87	3630	0	38
2023.10.17	04:00:00	1914.87	1914.96	1912.18	1914.58	2986	0	38
2023.10.17	05:00:00	1914.58	1916.64	1914.10	1916.64	2322	0	38
2023.10.17	06:00:00	1916.64	1916.81	1914.26	1914.47	1723	0	38
2023.10.17	07:00:00	1914.47	1916.59	1913.99	1916.26	2132	0	38
2023.10.17	08:00:00	1916.26	1917.87	1915.43	1917.21	3209	0	38
2023.10.17	09:00:00	1917.23	1921.16	1916.90	1919.93	4617	0	38
2023.10.17	10:00:00	1919.93	1920.35	1918.44	1919.06	3806	0	38
2023.10.17	11:00:00	1919.08	1923.54	1918.69	1922.82	3704	0	38
2023.10.17	12:00:00	1922.82	1926.31	1922.36	1923.31	5475	0	38
2023.10.17	13:00:00	1923.31	1925.42	1921.97	1923.91	4000	0	38
2023.10.17	14:00:00	1923.80	1928.83	1918.81	1925.83	10708	0	38
2023.10.17	15:00:00	1925.85	1931.36	1920.61	1927.69	12050	0	38
2023.10.17	16:00:00	1927.69	1930.78	1922.55	1923.86	11315	0	38
2023.10.17	17:00:00	1923.86	1926.79	1922.93	1926.69	7624	0	38
2023.10.17	18:00:00	1926.69	1926.69	1922.84	1923.89	5106	0	38
2023.10.17	19:00:00	1923.89	1924.96	1919.50	1919.59	4368	0	38
2023.10.17	20:00:00	1919.59	1921.95	1918.98	1921.87	3382	0	38
2023.10.17	21:00:00	1921.88	1924.92	1921.65	1922.41	3168	0	38
2023.10.17	22:00:00	1922.43	1923.09	1921.95	1922.61	1354	0	38
2023.10.18	00:00:00	1922.98	1925.33	1922.85	1924.66	819	0	38
2023.10.18	01:00:00	1924.66	1925.32	1923.92	1924.56	903	0	38
2023.10.18	02:00:00	1924.68	1928.05	1923.60	1927.20	2801	0	38
2023.10.18	03:00:00	1927.24	1940.13	1926.69	1938.84	6972	0	38
2023.10.18	04:00:00	1938.87	1942.53	1935.54	1937.00	5881	0	38
2023.10.18	05:00:00	1936.99	1937.85	1935.01	1937.31	3263	0	38
2023.10.18	06:00:00	1937.31	1938.36	1936.52	1937.94	1767	0	38
2023.10.18	07:00:00	1937.93	1939.51	1936.27	1936.87	3427	0	38
2023.10.18	08:00:00	1936.88	1938.61	1934.90	1935.91	4931	0	38
2023.10.18	09:00:00	1935.91	1939.88	1935.40	1939.50	5600	0	38
2023.10.18	10:00:00	1939.49	1939.59	1937.07	1938.26	4541	0	38
2023.10.18	11:00:00	1938.26	1945.93	1938.13	1944.10	5031	0	38
2023.10.18	12:00:00	1944.13	1945.18	1942.37	1945.10	3563	0	38
2023.10.18	13:00:00	1945.11	1947.25	1944.03	1946.05	4280	0	38
2023.10.18	14:00:00	1946.04	1949.89	1944.60	1948.68	10324	0	38
2023.10.18	15:00:00	1948.68	1962.40	1947.00	1956.90	13919	0	38
2023.10.18	16:00:00	1956.91	1958.61	1943.34	1946.82	15235	0	38
2023.10.18	17:00:00	1946.83	1947.20	1938.01	1945.05	10034	0	38
2023.10.18	18:00:00	1945.06	1950.25	1944.45	1949.68	6171	0	38
2023.10.18	19:00:00	1949.67	1956.40	1949.35	1953.87	7067	0	38
2023.10.18	20:00:00	1953.87	1953.97	1948.63	1950.34	4047	0	38
2023.10.18	21:00:00	1950.34	1951.47	1948.41	1950.17	3197	0	38
2023.10.18	22:00:00	1950.17	1950.46	1946.49	1947.22	2012	0	38
2023.10.19	00:00:00	1947.27	1950.84	1946.71	1949.53	1333	0	38
2023.10.19	01:00:00	1949.53	1951.47	1949.53	1950.62	1326	0	38
2023.10.19	02:00:00	1950.64	1953.11	1948.47	1950.04	3410	0	38
2023.10.19	03:00:00	1950.03	1951.56	1946.09	1948.03	4377	0	38
2023.10.19	04:00:00	1947.99	1949.84	1947.56	1949.45	2946	0	38
2023.10.19	05:00:00	1949.45	1950.51	1945.01	1946.14	2528	0	38
2023.10.19	06:00:00	1946.14	1948.70	1945.08	1948.02	2390	0	38
2023.10.19	07:00:00	1947.99	1949.12	1945.67	1946.67	3423	0	38
2023.10.19	08:00:00	1946.67	1948.41	1945.31	1947.85	4554	0	38
2023.10.19	09:00:00	1947.83	1952.54	1947.50	1949.27	6585	0	38
2023.10.19	10:00:00	1949.28	1954.27	1947.80	1949.49	5720	0	38
